"[0.43687747 0.41418041 0.40077807 0.39776054 0.40804297 0.39833803
 0.37796238 0.38916306 0.39084103 0.37393397 0.38574961 0.35829225
 0.35430081 0.36574201 0.36900579 0.34163686 0.33292527 0.32202211
 0.31599883 0.3076477  0.30765114 0.29740955 0.31231823 0.31746007
 0.35126494 0.37110987 0.39796686 0.43272625 0.44414944 0.46149271
 0.48081095 0.49259518 0.4982024  0.50431513 0.50531612 0.49004948
 0.47844241 0.46619833 0.46099075 0.45225248 0.42831953 0.42097329
 0.43063336 0.41258099 0.39180109 0.38501678 0.3674487  0.36048904
 0.34756734 0.35366923 0.33895622 0.3248924  0.31342137 0.32035541
 0.31374517 0.3002876  0.28635111 0.2728707  0.26713932 0.26061493
 0.25150885 0.24651421 0.23169814 0.23156775 0.21914569 0.20782571
 0.20615714 0.1940296  0.19646383 0.188682   0.17017717 0.1699323
 0.16709475 0.15773342 0.15476786 0.14664001 0.14213023 0.13188422
 0.13534622 0.13154306 0.13475405 0.14160389 0.13279962 0.13390477
 0.13303352 0.13100367 0.13222241 0.13465656 0.1373966  0.13810856
 0.13608767 0.14003123 0.13988662 0.14717895 0.15039127 0.15012839
 0.14933081 0.15368337 0.15497867 0.15048577 0.15187075 0.17033803
 0.15421521 0.1559439  0.17393997 0.1461117  0.13400741 0.15619282
 0.21014836 0.27499305 0.30926206]","[0.43502418 0.40840373 0.41438188 0.39631417 0.41065917 0.39631786
 0.36982163 0.39982726 0.39245065 0.36423792 0.37417436 0.36990461
 0.36129741 0.36653472 0.37325814 0.3306039  0.33204914 0.31785187
 0.31688729 0.30119673 0.3094025  0.30028578 0.3061387  0.32524865
 0.33861786 0.38524992 0.41087331 0.41970444 0.43069715 0.46598848
 0.47764242 0.49405487 0.50747796 0.50767698 0.49539904 0.48841198
 0.46760635 0.47203316 0.47156069 0.45857423 0.44093915 0.42847289
 0.42125122 0.4101039  0.38591375 0.37314544 0.37285449 0.36197309
 0.34445281 0.34392691 0.34228546 0.31355359 0.30954152 0.32840564
 0.30997893 0.30041183 0.28151171 0.27598556 0.26080166 0.26857672
 0.25051032 0.25103875 0.2300882  0.23164801 0.22620916 0.21276363
 0.21104037 0.19818854 0.19138768 0.18733039 0.16634312 0.17142622
 0.1733226  0.15913186 0.16120751 0.15344822 0.14412142 0.13442965
 0.1304265  0.12668807 0.12953792 0.13784924 0.13725403 0.14064685
 0.13142965 0.13216296 0.12876476 0.12805715 0.14257313 0.14024777
 0.14298032 0.13370467 0.13727198 0.13918199 0.15050546 0.15595842
 0.1515285  0.14870534 0.16302106 0.154467   0.16159017 0.16148976
 0.14788547 0.1463417  0.17746635 0.14006017 0.14522619 0.14772613
 0.20343013 0.26698305 0.3116295 ]"
"[0.27406451 0.45161511 0.46069673 0.43722152 0.43450872 0.38592549
 0.41759518 0.37435165 0.37328887 0.38771739 0.35788944 0.41734029
 0.41433618 0.38729646 0.38886156 0.39259828 0.36675319 0.37636344
 0.39253742 0.39875877 0.34455793 0.38667853 0.37580146 0.385509
 0.36393669 0.37705622 0.37964613 0.34853718 0.34653851 0.37033038
 0.36845111 0.36622921 0.35438535 0.36909896 0.35661656 0.36458508
 0.3487267  0.32946816 0.38058704 0.32537508 0.36385929 0.362361
 0.32633769 0.3421158  0.3226399  0.35341709 0.35502936 0.3609792
 0.39280078 0.33302619 0.38869699 0.33390871 0.38918641 0.38838799
 0.3952047  0.40258803 0.38183754 0.35948007 0.33792212 0.38321267
 0.39530856 0.40908809 0.42411869 0.41990806 0.4072115  0.40577694
 0.44486023 0.43491281 0.44555873 0.44598154 0.46764899 0.47572348
 0.48507447 0.48024211 0.50609657 0.52567525 0.56730282 0.51239337
 0.49309014 0.42807503 0.37533478 0.29834106 0.22003903 0.10538147
 0.05802969 0.06545333 0.05596436 0.05613434 0.0718268  0.05693777
 0.06689125 0.06448466 0.07073173 0.0597655  0.06774739 0.07397826
 0.0662816  0.07508424 0.07669415 0.06327416 0.07640672 0.08303994
 0.07391173 0.07572613 0.07575987 0.09468513 0.09464026 0.119772
 0.14325497 0.17634117 0.214946  ]","[0.04778944 0.52752738 0.24505427 0.21237501 0.24032028 0.31247761
 0.42308027 0.32196337 0.49836209 0.48992247 0.23194897 0.31069067
 0.44833199 0.41756078 0.55573392 0.41219819 0.30594777 0.2697125
 0.26781668 0.44071186 0.21935127 0.29699268 0.51820543 0.32809198
 0.38838789 0.33165149 0.3737067  0.37975704 0.4341501  0.1877911
 0.52124011 0.46187758 0.53318603 0.46950276 0.31540536 0.50785436
 0.43695843 0.30280406 0.26074105 0.4908468  0.32695139 0.44358454
 0.30159603 0.33298823 0.43672607 0.41590985 0.42792001 0.49411274
 0.49073846 0.40570032 0.42160137 0.46130345 0.30841615 0.4671794
 0.52313867 0.29748471 0.34061795 0.42538257 0.21434446 0.50078437
 0.33378882 0.55173906 0.32377245 0.29544993 0.3327018  0.52286782
 0.39940884 0.46365002 0.38136005 0.37968902 0.4884967  0.49506938
 0.4665619  0.47456037 0.52632527 0.59323794 0.51234249 0.46724469
 0.55551962 0.42536083 0.37602215 0.31007897 0.17555316 0.15799108
 0.00153187 0.07781979 0.032863   0.08260109 0.13444445 0.11038254
 0.04155314 0.01497772 0.11407057 0.07628457 0.0398773  0.12266112
 0.11412508 0.06573722 0.05140056 0.08263429 0.08648833 0.04924048
 0.14999139 0.05022497 0.13443305 0.12096073 0.09796039 0.22250595
 0.06530286 0.00628966 0.15805836]"
"[0.44027299 0.45363057 0.4608589  0.47608141 0.47991308 0.50996152
 0.52548896 0.53343465 0.55795732 0.56546793 0.59362163 0.60700819
 0.62616947 0.62972502 0.63948945 0.62576501 0.60577001 0.57320034
 0.54879834 0.50455624 0.49199033 0.46264243 0.46594653 0.47372427
 0.49584006 0.52380398 0.5686856  0.60911547 0.64314942 0.67704049
 0.72148759 0.76465898 0.79760927 0.827302   0.84175043 0.8471172
 0.84464406 0.86837983 0.86067291 0.8775078  0.85635059 0.8686163
 0.88615925 0.89114847 0.88248853 0.89981001 0.8673435  0.87663874
 0.87520981 0.88995423 0.89653272 0.88119517 0.89605021 0.90976912
 0.90323408 0.89518705 0.90608105 0.90146801 0.89856687 0.89692266
 0.88182948 0.88559359 0.88064855 0.87799727 0.86878416 0.86558479
 0.86098395 0.85389726 0.85382692 0.84870745 0.83938429 0.82631308
 0.8183318  0.80824944 0.80393671 0.79720088 0.77994914 0.80502022
 0.83802282 0.87527643 0.91452902 0.9548698  0.96189529 0.95453558
 0.94107942 0.94014031 0.93911245 0.93822192 0.93695901 0.92937972
 0.92891896 0.92631964 0.9320578  0.93117309 0.92378961 0.92771036
 0.92562997 0.92437555 0.92239005 0.91659933 0.91767861 0.91655295
 0.9114702  0.90796772 0.90556788 0.88706966 0.88972143 0.87643323
 0.8810899  0.87098813 0.88333445]","[0.43463694 0.46400838 0.45167893 0.47147053 0.4671579  0.49811386
 0.51341841 0.52445856 0.55324049 0.56489424 0.58181592 0.60646601
 0.61355933 0.6407619  0.62737366 0.63352093 0.59614231 0.57067796
 0.54785977 0.5128467  0.48738599 0.44921438 0.45527857 0.45899682
 0.49886181 0.52248573 0.56111718 0.61500765 0.64436987 0.66999764
 0.71017626 0.77016227 0.80202909 0.8128034  0.82975916 0.84179893
 0.85076592 0.87284366 0.85244897 0.86401108 0.85555056 0.87399726
 0.87905741 0.89144644 0.88436464 0.89748896 0.8569199  0.87099476
 0.87840967 0.8840443  0.89442391 0.88316586 0.90178518 0.91011611
 0.89798402 0.90391472 0.89429651 0.91076227 0.88775745 0.89514525
 0.87404964 0.8826271  0.87341046 0.88396753 0.87336718 0.86918505
 0.859052   0.8499007  0.86086682 0.84067469 0.83222993 0.83005048
 0.82462357 0.81521754 0.80810263 0.79241483 0.77985727 0.79935553
 0.84205298 0.87518703 0.9106751  0.95474768 0.95972186 0.94831037
 0.93860852 0.94455777 0.9322417  0.93158132 0.93720188 0.92585063
 0.93510496 0.92986972 0.92926048 0.93090777 0.92359442 0.9192384
 0.92614343 0.92236066 0.91656793 0.91165759 0.92514517 0.90765761
 0.92024173 0.91267576 0.91558275 0.87905134 0.89635201 0.8696813
 0.8796582  0.87716332 0.88625705]"
"[0.22415858 0.23432681 0.23742883 0.23832954 0.23147055 0.24733233
 0.25028184 0.2448943  0.26154345 0.25465865 0.27263843 0.27252366
 0.2815591  0.28061613 0.30023682 0.29571929 0.28963844 0.28814283
 0.29260244 0.27320587 0.27324716 0.24947348 0.24019826 0.2305194
 0.23095359 0.23115582 0.23932699 0.25105185 0.25466596 0.26126113
 0.27189176 0.28530644 0.30202084 0.30986501 0.32220751 0.31404291
 0.32615062 0.31673363 0.31867257 0.32253579 0.31933678 0.31082931
 0.33000995 0.32114462 0.31486979 0.31916918 0.30649001 0.31119883
 0.30446295 0.31676961 0.31447808 0.30638341 0.30299422 0.3153956
 0.317494   0.31435063 0.30897974 0.30354936 0.30257593 0.30094226
 0.30215461 0.30428431 0.29686596 0.29857242 0.29024079 0.28534886
 0.28691409 0.28301504 0.28765367 0.28293548 0.27387816 0.27591994
 0.27432315 0.26690397 0.26531849 0.26095189 0.25547261 0.25424142
 0.26270461 0.26841473 0.27920323 0.28767485 0.28914979 0.29733507
 0.30517692 0.31721939 0.32762371 0.34105767 0.35112148 0.36552061
 0.38631779 0.40428882 0.42651603 0.45615553 0.49076012 0.53285189
 0.57867542 0.61240334 0.60222708 0.58740007 0.57807964 0.5723103
 0.54625977 0.52830859 0.51600871 0.47002781 0.43479119 0.40677919
 0.40198403 0.39358729 0.40205611]","[0.23493502 0.23090009 0.23255595 0.23430937 0.2250522  0.25971553
 0.2520435  0.25695423 0.25572027 0.24851653 0.26610265 0.26090717
 0.28586813 0.27469379 0.29526078 0.29599991 0.2797359  0.29156885
 0.30644725 0.28653453 0.27007576 0.24909313 0.24138411 0.23914327
 0.23221263 0.23621316 0.25444135 0.25348559 0.24811933 0.26463957
 0.26720537 0.28359171 0.29502467 0.30181298 0.32985538 0.30742447
 0.31895125 0.30346598 0.30419335 0.31231428 0.3119116  0.32077971
 0.32024515 0.3166313  0.32916178 0.30726222 0.30687112 0.29826514
 0.29725387 0.30780806 0.30693623 0.31114022 0.30562968 0.32732589
 0.31492172 0.30678784 0.31255471 0.29972504 0.29751331 0.29378228
 0.30049484 0.29886842 0.30080105 0.30478565 0.28926023 0.28203683
 0.29307834 0.28350764 0.28278582 0.27682223 0.27897097 0.27102842
 0.27477166 0.26266855 0.26654097 0.25632149 0.25464553 0.25536796
 0.26461552 0.27281886 0.27710612 0.28860107 0.295287   0.29404331
 0.29819928 0.31148262 0.32669736 0.34750835 0.35635807 0.37271639
 0.38463657 0.39924278 0.4189547  0.46088953 0.48903581 0.52767089
 0.57002417 0.61374901 0.60967671 0.57962844 0.57274966 0.57704164
 0.53737794 0.5176673  0.50836597 0.46748916 0.42164496 0.39900752
 0.40648857 0.39455512 0.40339204]"
"[0.25767859 0.27482229 0.28599062 0.29993383 0.30366102 0.33436491
 0.35370168 0.36234636 0.38925145 0.39807616 0.42857406 0.44399757
 0.46154358 0.46618899 0.48265785 0.47309453 0.44840641 0.42329738
 0.40479494 0.3645576  0.35357506 0.32453647 0.32613134 0.32759297
 0.34872928 0.37602705 0.42247626 0.46225579 0.49535326 0.53025515
 0.57069897 0.61551051 0.64685686 0.68022242 0.70100715 0.7088349
 0.71688098 0.72829267 0.72885656 0.74273229 0.73476843 0.74285807
 0.76682656 0.76965143 0.76545341 0.77733003 0.75865015 0.76796972
 0.76604165 0.78435342 0.78956387 0.78228143 0.79087863 0.80951737
 0.80683607 0.80100943 0.81252583 0.81263651 0.80881338 0.80824881
 0.79993529 0.80754456 0.80000544 0.80306055 0.80042724 0.79520997
 0.79697528 0.79015146 0.79615862 0.79119598 0.78455226 0.77729054
 0.77062212 0.76213816 0.75894665 0.75695432 0.74526828 0.77270228
 0.80518582 0.84458102 0.89014648 0.91959239 0.92027348 0.91271946
 0.89922144 0.89761517 0.8958571  0.89439349 0.89217383 0.88411025
 0.88268017 0.87942991 0.88379073 0.88227751 0.87431437 0.8763548
 0.87303599 0.8706509  0.86725487 0.85990802 0.85919636 0.85727101
 0.84857741 0.84258673 0.838482   0.815251   0.81137802 0.79555424
 0.79858321 0.78877506 0.80045364]","[0.25982138 0.28221168 0.29853846 0.30396478 0.2998459  0.34469796
 0.35680031 0.35865524 0.39725105 0.39831868 0.42282811 0.44353832
 0.45017242 0.48009622 0.48766276 0.47647322 0.4345672  0.40890948
 0.41551274 0.35997512 0.36624005 0.31932402 0.33142543 0.31595438
 0.35798016 0.36851967 0.43491952 0.45986096 0.48072135 0.51601726
 0.58542144 0.62627929 0.63224317 0.68277639 0.7099233  0.72438434
 0.7237804  0.74178902 0.71449354 0.73009097 0.72081874 0.75466454
 0.7564083  0.76729742 0.77768297 0.76587101 0.75208928 0.75763733
 0.75402483 0.79464833 0.7783336  0.78855878 0.79229829 0.80990549
 0.81002051 0.80307957 0.81930631 0.81933432 0.80388696 0.81890968
 0.79369015 0.81494331 0.7942057  0.79367411 0.79636538 0.79233385
 0.80266508 0.79573951 0.78874828 0.78918465 0.79064384 0.7750332
 0.76407457 0.76479488 0.76600111 0.75024647 0.74042367 0.77726004
 0.80578038 0.8483335  0.88578648 0.92511792 0.91407405 0.90963084
 0.89594504 0.90439083 0.89495292 0.89082351 0.89673846 0.88616344
 0.87926318 0.88019    0.88057478 0.89032043 0.87862991 0.87990418
 0.87866843 0.86442763 0.86938204 0.86933421 0.85419786 0.86060306
 0.85061094 0.845778   0.83187412 0.81081775 0.79990926 0.80786194
 0.79155024 0.78301598 0.79352208]"
"[0.47916222 0.49390067 0.50125223 0.51203497 0.5114186  0.53965394
 0.55486196 0.55738455 0.58166509 0.58619445 0.61293805 0.62367397
 0.63956747 0.6441217  0.65847808 0.65609864 0.64221493 0.62085408
 0.60472682 0.56350432 0.55268148 0.52322749 0.52226537 0.51818721
 0.5364707  0.55743531 0.59165087 0.62643122 0.65180831 0.67678242
 0.71229011 0.75200612 0.77469641 0.79929691 0.81626116 0.81679049
 0.81605775 0.82490986 0.81784578 0.82875302 0.81309802 0.81808439
 0.83077399 0.83183239 0.81522018 0.8252211  0.80508256 0.80960292
 0.80321669 0.80914461 0.81066477 0.80626747 0.81231407 0.82297233
 0.81714789 0.80493142 0.81250311 0.8085021  0.79898834 0.79263161
 0.78154233 0.78409084 0.77238129 0.77116165 0.76182116 0.75187114
 0.74982602 0.73804535 0.73929487 0.73089793 0.72162444 0.71090572
 0.70126997 0.68971299 0.68222538 0.67241103 0.65616211 0.67245985
 0.69258919 0.71241474 0.73605849 0.76238118 0.79431919 0.8262652
 0.86649099 0.92456015 0.94251333 0.94166785 0.94048017 0.93293896
 0.93255441 0.93000627 0.93585272 0.93501742 0.92767951 0.9317481
 0.92976508 0.92859956 0.92672495 0.92105659 0.92227667 0.92121389
 0.91641503 0.91310819 0.91084239 0.89271628 0.89588104 0.8827922
 0.88757685 0.87745199 0.88985081]","[0.4744332  0.5067985  0.51418087 0.50215369 0.50929434 0.5279421
 0.5438169  0.55048741 0.57742007 0.58448127 0.60611788 0.62261412
 0.62528671 0.6497821  0.65252375 0.64378562 0.65383339 0.62214159
 0.60366054 0.55850842 0.56633639 0.5263479  0.52074403 0.52778849
 0.54972178 0.55255118 0.60111349 0.62442938 0.63806143 0.67943914
 0.6988124  0.76593717 0.77014844 0.78576938 0.81349336 0.82381917
 0.8266689  0.83046551 0.80920567 0.82911922 0.80282164 0.82015069
 0.82821732 0.82730808 0.81518877 0.8214521  0.80749813 0.80409774
 0.80436173 0.81819409 0.80589806 0.80517059 0.80910466 0.82973489
 0.81989664 0.81021687 0.82379894 0.81909262 0.7971414  0.79286358
 0.77476776 0.77478456 0.77248344 0.76744559 0.76877965 0.75745429
 0.75798415 0.73300553 0.73409943 0.7361712  0.72715833 0.7131834
 0.70277892 0.68682223 0.67964671 0.67070441 0.65400587 0.6685068
 0.69562503 0.71007014 0.73906386 0.76657204 0.79509657 0.82890513
 0.871417   0.92303081 0.94143927 0.94145828 0.94070778 0.93019888
 0.92711591 0.92850439 0.93112326 0.93384205 0.92952297 0.93095519
 0.93714767 0.92066474 0.93596378 0.92569358 0.92523868 0.92773002
 0.91968906 0.91816424 0.91605283 0.89211679 0.88900665 0.8774679
 0.87548844 0.88788819 0.8938737 ]"
"[0.36543152 0.37076635 0.36812785 0.37030632 0.36241304 0.37538618
 0.37378762 0.36958003 0.37911645 0.37246175 0.38702563 0.38600437
 0.39149336 0.39289966 0.4084777  0.40269903 0.39995351 0.40151029
 0.41283512 0.39620091 0.4099707  0.38942781 0.37919705 0.372993
 0.37525654 0.37245293 0.37715282 0.37854535 0.38123252 0.38306291
 0.38936339 0.38479486 0.39263175 0.3999951  0.41582339 0.40066723
 0.40373585 0.39655364 0.38376762 0.38708468 0.37702034 0.36599863
 0.38529757 0.37285792 0.36433419 0.36360232 0.34080738 0.35061563
 0.33658761 0.34899981 0.34508389 0.32833466 0.32903366 0.33510861
 0.33306894 0.32882858 0.31322377 0.31248269 0.30658639 0.30582303
 0.30446357 0.30162456 0.2951623  0.28360248 0.27128188 0.2756389
 0.27250536 0.26668911 0.2659153  0.2628731  0.2569525  0.25687653
 0.25278543 0.24527325 0.2446603  0.23611791 0.23026748 0.22517683
 0.22676968 0.2285975  0.24785449 0.24906539 0.24053802 0.24784447
 0.25555821 0.26638536 0.27417988 0.28219273 0.28258554 0.29328925
 0.29569377 0.29824031 0.31457256 0.33984478 0.34423657 0.35551805
 0.38329791 0.41170531 0.44607538 0.49302488 0.52952704 0.58991213
 0.56493373 0.54772134 0.53592767 0.49135202 0.45805271 0.43079357
 0.4264817  0.41799777 0.42666486]","[0.37150566 0.38071737 0.37325428 0.37158794 0.36685178 0.38505853
 0.37718413 0.37586276 0.38771669 0.36767399 0.3928628  0.3838693
 0.37962031 0.3881755  0.40575659 0.39778047 0.39480224 0.39512452
 0.40530324 0.39033724 0.40644134 0.39958934 0.36438281 0.36948213
 0.38300777 0.36100393 0.38368982 0.38965271 0.39731673 0.37953588
 0.38309683 0.38386988 0.3986912  0.39824406 0.4291207  0.38700697
 0.40399556 0.38862737 0.38397787 0.3884411  0.36542124 0.37408434
 0.38948373 0.36970152 0.36489115 0.36353184 0.35359527 0.34059069
 0.34095833 0.33892638 0.33699876 0.32770173 0.33658107 0.34280414
 0.34119781 0.33175441 0.32229273 0.32407257 0.30778051 0.29716452
 0.29935834 0.30772006 0.28754751 0.2761406  0.26859351 0.28323846
 0.28118158 0.2675705  0.25950286 0.2579148  0.26148904 0.25782065
 0.256547   0.24808503 0.24121863 0.23100939 0.23114229 0.22038324
 0.23214262 0.2290405  0.2454442  0.25040192 0.24739828 0.24841257
 0.25549342 0.26612155 0.27046239 0.2877956  0.27741468 0.29157689
 0.29545701 0.29761878 0.31233003 0.33340883 0.34044313 0.36005954
 0.37902301 0.40513978 0.43901575 0.49960924 0.53705656 0.59549417
 0.56598381 0.53788699 0.54424081 0.48389125 0.45985658 0.42543024
 0.41952206 0.42776051 0.43842446]"
"[0.08874576 0.10001165 0.10689519 0.11146402 0.10720258 0.12730887
 0.13084088 0.13212563 0.15085732 0.14797084 0.17027424 0.17222409
 0.18337997 0.18855347 0.20874963 0.20633374 0.19881651 0.19215637
 0.18899261 0.16483809 0.15581077 0.12873002 0.1192846  0.11269651
 0.11559883 0.11867207 0.13215564 0.1537619  0.16527558 0.17911183
 0.1989927  0.21981485 0.24178786 0.2521537  0.26718118 0.26572837
 0.28575162 0.2808692  0.28683559 0.28708229 0.28614882 0.28606942
 0.30591879 0.29830305 0.29840014 0.30645002 0.29589913 0.30052673
 0.29794101 0.31556897 0.3183564  0.3099178  0.31042983 0.32595354
 0.33085541 0.33225962 0.32916604 0.32619117 0.32700387 0.3287908
 0.33173721 0.33498133 0.32756511 0.33325461 0.32884677 0.32702857
 0.33000462 0.32480895 0.33327641 0.32923338 0.32203564 0.32592525
 0.32400435 0.3191988  0.31839747 0.31548721 0.31131966 0.31406889
 0.3266481  0.33669193 0.35161712 0.36287798 0.37172278 0.38516989
 0.39889833 0.41874963 0.43995346 0.46241298 0.48322149 0.51596775
 0.55841544 0.60215741 0.64777372 0.6494933  0.63877048 0.63185903
 0.62264428 0.61487625 0.60476491 0.59000953 0.58077154 0.575039
 0.54915468 0.53131803 0.51909663 0.47333358 0.43839728 0.41050199
 0.40578176 0.3973715  0.40587106]","[0.09925936 0.11014627 0.11600295 0.11656163 0.11335294 0.12999065
 0.12253491 0.13796803 0.13742025 0.15621193 0.181682   0.16510556
 0.19025652 0.1977527  0.19410747 0.21419066 0.21032159 0.17790368
 0.2033349  0.16483736 0.16500607 0.11541377 0.11515129 0.1031154
 0.12566744 0.12500146 0.1268628  0.16053635 0.16106952 0.1794468
 0.20640158 0.21649056 0.24042203 0.26771475 0.27547319 0.26721187
 0.28020903 0.26595578 0.29318482 0.28714587 0.28987033 0.28618575
 0.30126971 0.29282969 0.30595322 0.31352531 0.29899539 0.29025817
 0.31075665 0.30715808 0.3191946  0.30551345 0.32017985 0.33513461
 0.32301499 0.33981926 0.32715962 0.32054153 0.3309881  0.33655291
 0.32384755 0.32890865 0.33100482 0.3305796  0.3196008  0.33025469
 0.33393411 0.32864056 0.3279583  0.3358915  0.31733378 0.32881584
 0.32830253 0.32635292 0.32040302 0.30966352 0.31502636 0.31808565
 0.32917514 0.33119543 0.35581881 0.35622556 0.37102042 0.37848743
 0.39227932 0.41418818 0.44462041 0.46810252 0.48258838 0.5152843
 0.55583993 0.60165301 0.64188729 0.64715256 0.64441642 0.636426
 0.62992963 0.62029274 0.60412633 0.59553161 0.58522259 0.5802239
 0.5501139  0.52290417 0.52045246 0.46632526 0.42791282 0.41168962
 0.40663265 0.40490497 0.39611022]"
"[0.26776781 0.28366762 0.29517205 0.30878767 0.3122713  0.34169486
 0.35544623 0.3675196  0.39536988 0.40207906 0.43141132 0.4442574
 0.46154459 0.46740807 0.48270581 0.47030928 0.44999584 0.42694957
 0.40608983 0.36786836 0.35515706 0.3261806  0.32613734 0.32859132
 0.34814356 0.37591102 0.41596099 0.45653595 0.48670992 0.52593038
 0.56693262 0.60385083 0.63499304 0.66628356 0.69612895 0.70074284
 0.70188383 0.7140561  0.71162444 0.72739447 0.72021903 0.72050156
 0.74354801 0.74819702 0.7438394  0.75647161 0.73694756 0.74691086
 0.74022212 0.7587264  0.76278287 0.75713071 0.76572097 0.78272407
 0.78155281 0.7741537  0.78404666 0.78335647 0.7796685  0.77929661
 0.77293668 0.77879837 0.77286895 0.77353745 0.76985845 0.76608855
 0.76869824 0.76030165 0.76569157 0.762279   0.75494026 0.74805126
 0.74086995 0.73228488 0.7305868  0.7253119  0.71462265 0.73855135
 0.7668499  0.80244797 0.84230849 0.88726366 0.90484701 0.89722097
 0.88370743 0.8818539  0.87982519 0.87814917 0.87557491 0.86733183
 0.86554249 0.86205097 0.86590131 0.86415513 0.85597715 0.85732067
 0.85354286 0.85073871 0.84681989 0.83889628 0.83752084 0.8352991
 0.82526719 0.81835429 0.81361768 0.78863255 0.78234127 0.76557771
 0.76800341 0.75830409 0.76973517]","[0.25936206 0.28198138 0.29967726 0.31004848 0.32494322 0.34683867
 0.3678074  0.36597208 0.39393354 0.40583277 0.42829973 0.44522881
 0.46504861 0.47204271 0.48249463 0.46593406 0.45022446 0.43118934
 0.41058997 0.35651177 0.36179955 0.31583091 0.3228149  0.32030192
 0.35573785 0.36756814 0.4085069  0.44952135 0.47452404 0.53908386
 0.57968222 0.58887882 0.61972892 0.66710312 0.69971868 0.69277896
 0.70161141 0.70927472 0.71570292 0.73521094 0.70673565 0.71506221
 0.75520577 0.75673427 0.74066814 0.75668291 0.74477845 0.74965203
 0.73169345 0.75008142 0.75476104 0.74518555 0.76325289 0.77322892
 0.78009105 0.77157554 0.79178159 0.79087413 0.77711585 0.77271506
 0.76369098 0.76910921 0.78273018 0.76743749 0.77624789 0.75801325
 0.76866519 0.76894879 0.75724775 0.76615227 0.75624772 0.74317556
 0.74573585 0.72554894 0.73445499 0.72129923 0.7120967  0.74213882
 0.76531198 0.80337597 0.84324402 0.88620988 0.89809654 0.89356988
 0.87753278 0.8847693  0.87634038 0.87917876 0.87472511 0.87244643
 0.87211496 0.85546204 0.85918693 0.86521572 0.85295553 0.85736152
 0.86052106 0.85896093 0.85562218 0.83493785 0.8285495  0.84522998
 0.8239374  0.81016508 0.81166822 0.77719684 0.78304144 0.76917859
 0.75599808 0.76109452 0.75636709]"
"[0.26937569 0.43844987 0.44741277 0.42393686 0.41948668 0.37181316
 0.40419046 0.36122323 0.36030404 0.37469578 0.34523429 0.40620521
 0.4036072  0.37701776 0.37911077 0.38307413 0.35865965 0.36789388
 0.38465641 0.39003017 0.33765127 0.37963178 0.36940083 0.3795703
 0.35734203 0.37098984 0.37384122 0.34330296 0.34068479 0.36506114
 0.36341072 0.36129029 0.34906905 0.36424324 0.35217517 0.36056827
 0.34440439 0.32471775 0.37645298 0.32181956 0.36026014 0.35869069
 0.32277863 0.33821853 0.31890891 0.35001923 0.35119841 0.35696043
 0.38914024 0.32601892 0.38223457 0.32951767 0.38472282 0.38449644
 0.39094672 0.39840397 0.37753772 0.3554117  0.33349861 0.37894239
 0.39083062 0.40492084 0.41955638 0.41603504 0.40236925 0.4017317
 0.44074837 0.43087621 0.44237878 0.44298828 0.46530347 0.47415998
 0.48481012 0.48101038 0.5079061  0.52851883 0.57111409 0.51724784
 0.49944789 0.43617906 0.3855661  0.3108011  0.23782079 0.13595881
 0.09480603 0.10227994 0.09338716 0.09378444 0.109453   0.09487016
 0.10551412 0.10302917 0.10947019 0.09884503 0.10774812 0.11357933
 0.10633272 0.11617692 0.11816288 0.10606885 0.11833563 0.12593046
 0.11981866 0.12230387 0.12868489 0.14908312 0.15790519 0.19171899
 0.23212757 0.30679694 0.35538589]","[0.11222203 0.24755397 0.38165664 0.64376044 0.16891916 0.51386496
 0.64572829 0.4355152  0.23642145 0.49768257 0.45151776 0.17967083
 0.24565745 0.45115495 0.44725651 0.38780327 0.42988198 0.52159195
 0.23324968 0.38022857 0.22665767 0.47188899 0.24381804 0.20222338
 0.38347979 0.20331593 0.21203094 0.44101647 0.30839402 0.53167064
 0.41195327 0.2247833  0.48236833 0.2809941  0.37311724 0.24605879
 0.38274647 0.36444613 0.49798632 0.47128475 0.53249153 0.2243983
 0.39565865 0.35979235 0.24291199 0.4119891  0.26426537 0.47706066
 0.51502257 0.18707807 0.49655804 0.33511278 0.29128693 0.29559141
 0.54416669 0.39166271 0.25947778 0.51809694 0.17668176 0.23214595
 0.2451785  0.33581281 0.41246549 0.3175781  0.29694822 0.34947367
 0.45571995 0.45951876 0.54397461 0.55525959 0.48084957 0.36990055
 0.50129203 0.43337261 0.53676252 0.55617467 0.54617416 0.52073388
 0.51461841 0.44529762 0.43552704 0.34019489 0.23674345 0.09909475
 0.03610598 0.10910541 0.14526388 0.07819009 0.07000125 0.0813921
 0.13161601 0.03968077 0.07016125 0.12773356 0.14934884 0.07727266
 0.05514063 0.09479087 0.1248925  0.09655591 0.18760207 0.12313808
 0.07939955 0.04459151 0.20215948 0.16772048 0.20806325 0.24551495
 0.27200237 0.24828074 0.33349341]"
